  Open,  High,   Low, Close,Volume
41.487,41.975,40.766,41.405,749437
42.065,42.216,40.232,40.766,691750
40.639,40.928,39.295,40.621,550513
40.942,41.336,40.427,41.202,304065
40.864,42.102,40.774,41.059,570020
40.24,42.849,40.213,41.949,843569
42.224,44.458,42.224,43.935,524114
44.984,45.982,43.667,44.122,582409
43.098,43.882,42.617,42.795,323668
43.224,43.347,41.684,41.843,298808
41.549,41.665,40.365,41.024,794611
40.951,41.816,40.329,40.928,406918
41.024,41.719,40.677,41.237,490489
41.532,43.016,41.121,41.949,437399
42.438,43.836,42.438,43.723,526472
43.901,44.04,42.849,43.098,332595
42.705,42.849,41.674,42.384,351131
42.867,42.955,41.193,41.344,369973
41.139,41.932,40.461,41.932,460875
42.394,42.732,40.257,40.686,557583
40.73,41.451,39.679,41.21,917169
40.96,40.996,39.626,40.348,942867
39.99,41.469,39.956,41.183,704968
40.808,41.354,40.605,41.139,439649
41.087,41.157,40.329,40.873,417403
40.24,40.8,40.098,40.284,505995
40.232,40.232,39.447,40.062,549160
39.447,39.518,37.543,38.193,837517
38.344,38.494,36.509,36.944,940839
36.795,36.829,35.932,36.01,1037881
36.19,37.419,35.486,37.053,1063987
38.032,38.494,35.004,35.61,2009097
36.509,37.187,35.745,37.187,956165
37.24,38.326,36.465,36.715,725485
36.668,37.694,35.904,37.264,1057225
37.57,37.598,35.601,36.404,776287
35.307,36.893,35.132,35.895,884631
37.018,38.435,36.813,37.971,984090
38.023,38.808,37.641,37.641,730682
38.52,40.24,38.264,39.947,1380584
40.069,42.278,40.069,41.761,654917
42.065,42.608,41.424,42.164,471700
41.888,42.065,40.677,41.078,497362
41.051,41.405,40.365,40.677,327431
40.686,42.012,40.427,41.46,530852
41.183,43.321,41.113,42.991,926127
43.969,44.29,43.054,43.792,415273
43.864,44.495,43.46,44.023,340784
43.488,43.836,42.705,43.356,410861
43.231,44.328,42.786,43.715,290488
43.935,43.935,42.973,43.756,481877
43.657,43.882,41.852,42.368,973521
42.199,42.269,41.237,41.761,970956
41.656,41.922,41.006,41.3,488297
40.883,42.117,40.855,41.317,544753
41.139,41.183,40.232,40.303,454154
40.63,41.024,39.947,40.79,476499
41.113,42.438,40.969,41.549,619165
41.397,42.108,41.024,41.994,492284
42.742,43.401,41.932,42.199,557521
41.922,43.47,41.602,43.054,832918
42.759,43.026,41.532,42.412,474035
42.581,42.662,40.596,41.095,579592
41.166,42.546,40.96,42.03,432188
42.494,42.902,41.505,42.759,434449
42.537,42.983,42.512,42.777,357445
42.626,43.46,42.457,43.045,330802
43.178,44.381,43.106,43.47,453632
43.311,44.416,42.715,44.274,350910
44.513,45.278,43.723,43.782,307381
43.891,43.891,42.278,43.417,274337
43.151,43.739,42.795,43.527,182482
43.488,44.399,42.512,42.553,341144
42.644,43.054,41.565,42.751,416819
42.306,42.892,41.843,42.288,585937
42.199,44.672,41.638,43.676,751731
43.802,44.957,43.782,44.486,421950
44.45,45.742,44.45,44.86,565308
44.771,44.941,44.237,44.841,352586
44.813,45.076,43.864,44.504,327424
44.406,44.933,44.131,44.399,278769
44.246,44.804,43.882,44.604,408785
44.612,44.644,42.902,43.106,452363
43.188,43.988,42.892,43.597,336854
43.302,43.329,41.71,42.306,386569
42.306,43.648,42.298,43.283,383705
43.63,44.21,43.508,43.988,256654
43.935,45.076,43.935,44.644,379066
44.78,45.324,43.998,44.328,483670
43.845,43.935,42.288,42.512,726200
42.688,42.929,42.26,42.278,546097
42.494,44.068,42.117,43.715,812627
42.048,42.224,40.471,41.46,2333980
41.13,41.147,38.996,39.395,1530111
39.616,39.713,38.596,38.996,1073638
38.665,39.438,38.398,39.199,1229414
38.949,39.359,38.827,38.858,1049941
39.083,39.136,38.032,38.175,888508
38.512,39.063,38.426,38.904,567691
38.726,39.155,38.388,38.835,576513
38.735,39.116,38.639,38.726,401781
38.468,38.904,38.237,38.8,564210
38.781,38.904,38.007,38.398,674430
38.246,38.468,37.953,38.317,506835
38.494,38.557,37.989,38.06,394739
37.888,38.28,36.855,38.014,927289
38.264,39.404,38.183,38.781,486555
38.326,38.361,37.854,37.998,522789
38.05,38.175,37.232,37.684,485120
37.621,39.367,37,38.131,734769
37.658,37.767,36.448,37.035,704466
36.937,37.071,35.781,35.992,498651
36.146,36.804,35.264,36.063,314124
36.422,36.422,34.24,34.588,1104735
34.347,34.74,33.599,34.017,1592149
33.893,34.666,33.227,33.227,1665418
33.235,33.235,31.997,32.425,1005868
32.07,32.323,31.327,32.316,1432200
32.521,33.189,30.878,30.926,1020846
29.076,30.961,26.734,29.835,2911596
29.666,31.844,29.263,31.844,1487440
32.407,33.608,31.669,33.075,799594
34.674,34.674,32.128,32.853,790961
33.075,34.044,33.002,33.651,676045
33.413,35.708,33.377,35.619,545929
35.327,37.524,35.317,37.206,595997
37.071,37.232,33.715,33.99,861966
33.893,36.483,33.893,35.415,513809
35.183,35.61,34.711,34.853,349099
34.918,36.592,34.918,36.083,307109
36.315,38.781,35.113,35.832,294525
35.576,36.847,35.148,35.95,279490
36.171,37.336,35.681,36.723,356247
36.634,36.634,35.851,36.297,320611
36.499,36.874,36.234,36.499,443559
37.953,37.953,35.8,37.081,279485
36.687,36.992,35.557,35.736,255166
37.104,38.596,35.698,38.22,525197
38.14,41.024,38.14,40.195,757550
39.975,40.526,39.091,39.287,363916
38.842,40.508,38.842,39.626,418176
39.351,40.267,39.175,39.528,548713
40.052,40.195,39.145,39.493,650554
39.892,40.508,38.895,38.967,741952
38.817,39.216,37.729,38.596,456912
38.112,39.395,38.112,39.155,299767
38.612,39.351,38.379,38.904,399663
38.967,39.882,38.689,39.126,471861
39.005,39.028,37.114,37.534,382867
37.606,37.898,37.177,37.551,299889
37.48,38.726,37.394,37.674,272501
37.879,39.679,37.72,39.404,264558
39.475,39.572,38.726,39.165,190915
39.795,40.508,38.468,38.745,265027
38.504,41.024,38.504,40.722,458961
40.365,40.374,39.465,39.873,307548
39.572,39.909,38.52,38.639,495149
39.175,40.435,39.175,40.062,325945
39.99,40.365,39.054,39.054,350243
39.175,39.616,38.45,39.145,562319
38.698,39.367,38.271,39.165,345042
38.416,38.459,36.592,37.089,728280
36.413,37.062,35.317,36.404,755884
35.781,35.781,33.348,35.3,1044757
34.782,35.753,32.674,34.035,776565
34.408,36.146,33.554,36.146,915738
35.832,46.293,35.832,37.394,1181370
37.748,37.846,36.315,36.652,405567
36.483,36.715,35.04,35.69,393344
35.388,37.151,35.032,35.969,645114
32.094,34.347,32.094,33.893,1000321
33.829,34.017,31.231,32.699,616435
32.07,33.395,31.089,33.284,520470
34.035,34.035,30.404,31.113,1083887
30.99,31.54,29.769,30.227,321923
29.912,29.912,27.358,27.472,643834
27.641,28.587,26.709,26.709,492606
26.146,26.478,23.805,24.996,713289
24.979,27.296,24.956,26.04,717080
25.322,26.068,24.002,24.01,915825
24.01,24.232,21.429,21.429,528415
21.082,24.752,19.292,23.279,1226344
24.776,25.631,23.38,25.594,688109
26.182,28.078,24.837,25.586,844033
25.107,25.257,22.053,22.053,660886
22.079,23.183,20.21,21.312,1045884
21.036,22.578,20.653,22.044,763229
22.105,22.346,21.161,21.677,637480
21.365,22.062,21.054,21.205,641879
20.825,21.766,20.253,20.939,616134
21.136,23.051,20.38,22.418,556315
20.992,22.302,19.737,21.847,488646
21.633,22.514,21.616,21.812,476346
22.336,24.339,21.643,24.339,671768
24.527,28.452,24.527,27.955,416006
27.955,30.049,27.955,29.904,344348
29.743,31.14,28.792,29.609,410916
29.733,29.761,27.695,27.847,323090
28.265,28.684,27.189,27.472,204634
27.251,27.251,26.172,26.379,317323
26.281,27.223,23.023,23.246,954567
23.45,24.519,21.446,21.971,995587
22.371,22.835,21.733,22.025,409278
21.783,23.109,21.783,22.176,453284
21.803,22.915,20.014,20.183,700756
20.539,24.214,19.764,24.064,579083
23.618,24.083,19.888,19.905,459209
19.897,20.092,18.135,18.144,407016
18.152,18.294,16.55,17.307,417585
17.245,17.307,15.153,15.204,306297
15.055,16.613,13.843,14.021,669061
14.219,14.796,13.167,14.743,459228
15.134,16.96,15.134,16.96,362741
17.209,17.753,16.613,17.502,400948
17.165,19.026,16.835,18.857,413080
18.581,19.365,18.349,19.365,59389
18.972,18.972,16.14,16.203,376045
16.488,18.304,16.026,18.197,343978
17.78,19.017,17.37,18.783,406572
18.615,19.64,17.78,18.187,375855
18.118,19.657,17.386,19.365,320153
19.942,20.306,17.635,19.951,985446
20.119,20.173,17.698,17.991,780536
18.11,18.8,17.68,18.436,225519
18.223,18.677,17.262,17.262,537084
16.496,17.689,16.026,17.511,541777
19.274,20.877,17.717,18.072,743981
18.313,21.269,18.313,21.136,435451
21.001,21.944,19.329,21.597,355821
21.715,22.631,20.84,21.205,347586
22.48,22.853,21.225,21.597,529941
21.775,21.775,20.438,21.329,252502
21.572,22.506,21.205,21.412,219727
21.446,22.381,21.412,22.025,113362
22.079,22.258,21.696,22.185,118457
22.195,22.264,21.421,22.176,182548
22.274,22.603,21.624,22.418,203195
22.371,23.841,22.115,23.681,241562
23.681,23.779,23.128,23.504,295613
23.866,27.331,23.486,25.747,813979
25.621,27.501,25.378,26.743,350228
26.119,26.362,24.865,25.248,452604
25.069,25.881,24.41,25.462,415264
25.397,25.397,21.403,24.01,937758
24.01,24.01,21.724,22.587,319531
22.462,23.681,22.329,23.076,278514
22.514,22.754,20.735,21.161,293571
21.108,21.998,19.632,21.456,376792
21.829,22.532,21.296,21.847,448254
21.563,21.624,19.808,20.023,370608
20.43,20.895,19.355,20.779,309241
20.475,22.053,20.032,21.144,306232
20.584,21.169,20.155,20.671,247495
20.815,22.462,20.493,20.601,287681
21.464,22.435,21.438,21.616,251567
22.141,25.006,22.141,22.977,477716
22.881,22.977,21.339,21.375,242158
21.883,21.98,20.287,20.761,304869
20.38,21.944,19.881,21.607,298901
21.705,22.053,20.743,21.526,302696
21.545,22.754,21.526,21.902,302392
21.659,22.035,20.815,21.018,611770
22.131,22.905,21.643,22.658,345420
22.489,23.521,22.124,23.193,296608
22.959,22.959,20.752,20.858,467195
21.045,21.205,20.361,20.503,213990
20.085,20.976,19.416,20.849,266239
20.831,21.001,19.407,19.479,340652
18.972,19.407,18.054,18.839,351354
19.141,19.177,18.564,18.81,209954
19.017,19.256,17.707,17.831,303116
17.894,18.596,17.566,18.187,205571
18.269,18.339,16.781,16.925,504443
18.276,18.436,17.031,18.092,261922
17.982,18.064,16.96,17.155,287058
17.278,17.635,16.8,16.925,416639
16.676,17.386,16.594,16.808,362697
16.55,16.56,15.269,15.589,914478
15.882,16.301,15.134,15.829,683913
16.203,16.425,15.356,15.802,682848
15.33,15.491,14.262,15.171,604081
14.929,15.143,13.806,14.315,581934
14.103,14.315,13.141,13.176,949437
13.578,14.769,13.319,14.7,928670
15.465,17.566,14.929,16.522,1124935
16.177,20.237,16.016,19.238,1326581
19.248,19.265,18.205,18.481,1154008
18.741,18.758,17.352,17.425,367059
18.687,18.687,16.603,17.379,500141
17.022,18.472,16.578,18.339,375180
18.555,18.555,17.698,17.894,216397
18.135,18.339,17.627,18.045,513533
18.555,19.764,18.205,19.755,389835
19.372,20.601,19.052,19.881,455217
20.005,21.668,19.381,20.609,502127
20.627,21.144,20.38,20.966,425237
20.618,20.725,19.355,19.407,339114
18.839,18.891,17.611,17.932,461399
18.251,18.481,17.753,18.187,495935
17.867,19.603,17.858,19.407,494662
20.005,21.339,19.976,20.77,703412
20.788,22.863,20.691,22.621,977112
22.212,22.452,21.473,21.633,451697
22.079,22.079,20.201,20.416,408615
20.548,22.221,20.53,22.025,385777
22.489,23.388,22.23,23.306,600709
22.959,23.279,22.39,23.059,247238
22.603,22.925,21.743,21.847,287162
21.607,22.25,21.349,22.096,194804
22.274,23.051,21.927,22.799,249280
23.146,24.669,22.578,23.797,546351
23.271,23.504,21.499,21.677,500754
19.141,22.48,19.123,22.166,596044
22.158,24.11,22.053,22.996,568517
23.6,23.6,22.371,22.925,393576
23.109,24.366,22.754,24.171,637097
23.593,25.675,23.262,24.725,1010148
24.332,25.603,24.261,24.964,511593
25.143,26.247,24.716,25.313,542374
25.729,27.081,25.248,25.994,527479
26.04,26.209,25.16,25.347,261650
25.54,26.683,25.362,26.182,387702
26.227,27.189,25.209,26.985,420615
27.223,27.223,25.641,26.343,383558
26.254,26.825,23.735,24.101,448869
24.659,25.313,23.805,24.42,456643
24.288,24.447,23.654,23.932,284484
24.171,24.447,23.041,23.976,367640
23.531,23.531,21.279,21.32,487483
21.536,22.621,21.108,22.062,439651
22.007,23.565,22.007,23.352,479524
23.618,25.175,23.352,25.079,374458
25.454,25.5,24.555,24.956,180164
25.107,25.844,22.763,23.504,756091
23.227,23.458,22.426,22.853,543003
22.949,23.306,21.989,22.54,318299
22.23,24.847,22.23,24.555,410128
24.847,25.472,24.171,24.322,332355
24.519,25.043,23.716,24.187,560097
24.349,24.847,23.735,24.472,472449
24.92,26.156,24.92,25.621,608138
25.397,26.333,24.979,26.192,760294
25.817,25.994,24.482,25.722,601395
26.691,26.7,24.491,25.482,747807
26.388,27.376,26.088,26.709,873071
26.683,27.687,25.977,27.217,330398
27.313,27.592,26.362,26.777,268055
26.966,27.072,25.322,25.807,370125
25.675,25.994,25.006,25.378,264484
25.218,25.807,24.545,25.747,333512
25.49,25.49,23.681,24.01,466431
24.472,24.759,23.548,23.913,306015
23.913,24.904,23.236,24.222,271318
24.171,24.403,23.37,24.261,243902
24.582,25.667,24.242,25.015,482531
24.875,24.875,23.44,23.494,322473
23.76,24.017,22.844,22.915,414766
23.093,23.825,22.594,22.746,418635
22.738,23.236,22.578,23.202,413031
23.101,24.162,23.067,24.101,1146612
24.349,24.591,23.271,24.339,310897
24.438,24.706,23.565,23.876,291918
24.128,25.228,24.128,24.545,444426
23.949,23.949,23.146,23.904,254733
23.609,23.609,21.998,22.621,435622
22.578,22.772,22.23,22.302,278807
22.381,22.435,21.572,22.079,205883
22.292,22.54,21.775,22.016,169940
21.837,22.729,21.751,22.631,195690
22.631,23.398,22.24,23.37,211956
23.288,24.27,23.193,24.093,286257
24.438,25.817,24.304,25.533,358023
25.248,25.772,25.107,25.685,196282
25.702,25.817,25.238,25.675,142475
25.772,25.967,25.516,25.817,246906
26.049,26.049,25.117,25.567,206850
25.509,25.977,25.276,25.817,208962
25.871,26.201,25.525,26.128,584639
25.791,26.192,25.567,25.817,222355
25.834,26.146,25.54,25.994,229059
25.863,26.022,25.594,25.89,254883
25.558,25.781,25.295,25.613,121561
26.068,26.627,25.694,25.8,217139
25.764,26.003,25.37,25.472,217809
25.817,26.022,25.509,25.755,220750
25.416,25.994,25.354,25.755,521204
25.844,26.431,25.712,26.04,455438
26.103,26.582,25.932,26.103,509148
26.458,28.124,26.458,28.008,510389
27.936,28.008,27.598,27.884,240410
27.786,28.06,27.472,27.855,311347
27.855,28.773,27.67,28.391,339047
28.497,28.711,27.563,28.524,157109
28.524,28.605,27.136,27.331,141688
26.734,26.904,25.951,26.012,304656
25.985,26.683,25.548,26.412,272072
26.103,26.806,26.032,26.734,234832
26.397,27.313,26.397,27.162,161862
27.536,28.426,27.491,28.275,259838
28.434,28.434,27.518,27.582,131186
27.802,28.284,27.66,28.035,131857
28,28.346,27.598,28.346,190536
28.32,29.112,27.67,29.014,212255
28.932,30.386,28.932,30.278,411102
29.878,30.189,28.951,29.487,1070198
29.137,29.861,27.421,27.511,418604
27.518,27.83,27.208,27.553,545957
27.632,27.901,27.162,27.892,268065
27.892,28.551,27.786,28.399,136773
28.647,28.996,28.471,28.647,206080
28.756,29.245,28.647,29.201,294502
29.201,29.414,28.853,29.112,123918
29.245,29.441,28.916,29.112,127857
28.932,29.761,28.845,29.638,197364
29.628,30.688,29.487,30.545,446218
30.652,31.55,30.499,30.961,320376
31,31.346,30.269,30.438,226560
29.912,31.863,29.912,31.747,454244
31.3,31.883,31.275,31.482,205341
31.738,32.37,31.632,31.908,147744
32.119,32.281,31.095,31.827,1034067
32.805,34.684,31.782,33.049,958640
33.021,33.386,31.773,31.941,457510
32.316,32.425,30.367,30.715,787139
30.499,31.159,30.278,30.624,308840
30.74,30.943,29.406,29.861,412796
29.582,30.012,28.265,28.355,438611
28.06,28.337,27.632,27.973,306503
28,28.434,27.455,28.363,444302
28.551,29.254,28.363,29.165,468494
30.321,30.803,29.886,30.616,807184
30.793,31.54,30.302,30.961,399016
31.028,32.08,30.821,32.061,526025
32.041,32.494,32.041,32.407,461234
32.36,32.494,31.908,32.003,338708
32.229,32.955,32.032,32.761,363646
32.575,33.161,32.164,33.1,289254
32.88,33.357,32.433,32.974,645734
33.126,33.528,32.718,33.331,293546
33.5,33.651,32.88,33.573,418071
33.49,34.391,32.485,32.618,785125
32.656,32.974,32.155,32.947,401709
32.938,33.715,32.718,32.924,540781
33.049,33.743,32.521,32.601,492139
32.593,32.734,31.577,31.709,532375
31.577,31.925,30.269,30.572,457468
30.952,32.041,30.803,31.978,430661
31.677,31.915,30.321,30.662,918241
30.812,30.901,29.245,30.357,677913
29.966,30.981,29.826,30.933,346256
31.248,31.514,30.705,30.943,614711
31.409,32.637,31.08,32.451,411953
32.061,32.744,31.692,32.061,332768
32.164,33.1,31.978,33.082,423495
33.002,33.608,32.726,33.126,200066
33.564,33.936,33.134,33.617,288415
34.87,35.113,33.642,33.784,546744
34.115,34.337,33.447,33.802,289650
34.319,35.013,34.115,34.721,290248
34.486,34.862,34.115,34.631,262612
34.596,34.684,33.625,33.92,259320
33.678,34.168,32.895,33.776,433150
33.573,34.477,33.012,33.617,243693
34.223,34.88,33.848,34.365,223464
34.283,34.486,33.04,34.017,210296
34.097,34.702,34.054,34.631,269053
33.473,34.365,33.455,34.276,149954
34.115,34.631,33.715,34.535,386413
34.73,34.994,34.462,34.721,446927
34.817,35.522,34.711,35.307,284711
35.388,36.19,34.899,34.97,220732
35.566,36.181,35.148,35.79,565163
35.681,37.774,35.629,36.795,704255
35.61,35.61,32.734,34.276,2273970
34.462,34.543,33.271,33.697,413711
33.981,34.009,32.914,33.227,645499
33.357,34.446,33.357,34.309,235569
34.477,34.88,33.911,34.57,229356
34.552,34.88,34.328,34.462,226955
34.721,35.103,34.356,34.596,200945
34.337,34.8,33.839,34.552,203452
34.934,35.264,34,35.246,563364
35.476,36.368,35.254,35.781,195191
35.745,35.841,34.808,34.88,287332
35.21,35.246,34.177,34.808,204526
35.032,35.173,34.73,34.994,39706
35.04,35.04,34.3,34.693,138023
34.889,34.918,34.115,34.177,114150
33.92,34.588,32.628,33.528,580740
33.519,33.839,33.367,33.651,419203
33.954,34.319,32.238,32.469,643618
32.504,32.853,31.873,32.529,610057
32.441,32.504,31.103,31.54,717336
31.604,32.229,31.169,32.041,361522
32.003,33.294,32.003,33.284,492131
33.323,33.49,32.753,33.18,327232
32.805,33.031,32.699,32.955,237430
33.002,33.793,32.547,33.697,300898
33.464,33.848,33.012,33.433,372262
33.519,33.715,32.238,32.753,358088
32.885,32.895,32.229,32.646,246032
32.21,32.22,31.364,31.686,476165
31.65,31.899,30.893,31.381,429134
31.204,31.454,31.028,31.169,413195
31.39,31.39,30.058,30.081,698071
30.422,32.051,30.339,31.669,1205578
31.523,31.899,31.14,31.747,624463
31.899,31.899,30.926,31.159,510260
31.196,31.568,29.743,30.002,655923
30.208,30.208,29.556,29.853,901823
29.816,30.961,29.628,30.909,512110
31.444,31.827,31.224,31.4,576763
31.113,31.196,29.835,29.937,365185
29.886,30.367,29.362,29.656,617172
29.648,30.329,29.28,29.306,386869
29.733,30.107,29.487,30.091,342168
29.896,30.349,29.522,30.144,264254
30.116,30.981,29.92,30.732,368132
30.537,31.064,30.199,31.064,344373
31.409,31.409,30.724,31.204,315350
31.409,32.164,31.327,31.96,319509
31.827,32.485,31.497,32.307,360090
32.307,32.416,31.969,32.307,330834
32.316,33.082,32.316,32.796,245990
32.593,32.761,31.686,31.7,342159
31.7,32.274,31.497,32.22,289078
31.622,32.229,31.577,32.229,221384
32.103,32.38,31.659,32.061,172981
32.164,33.793,32.164,33.244,466054
33.227,33.455,32.425,32.61,489668
32.61,32.769,32.041,32.307,217915
32.307,32.425,31.836,31.915,401843
32.137,33.161,32.103,32.938,297681
32.761,33.405,32.691,32.708,302710
32.674,33.49,32.674,33.199,452028
32.787,35.745,32.761,35.522,1085192
35.362,36.261,34.177,34.73,441845
34.775,35.655,34.276,35.22,330538
35.085,35.548,34.954,35.476,194167
35.441,35.763,35.327,35.619,134268
35.593,35.992,35.327,35.8,245972
35.69,35.877,35.388,35.593,134499
35.815,35.815,34.954,35.53,411453
35.272,36.297,34.817,36.278,282802
36.137,36.696,35.566,36.634,327011
36.457,37.053,35.992,36.823,527260
37.081,37.461,36.626,36.658,660434
36.687,37.026,35.841,36.253,297106
36.438,36.448,36.1,36.278,259367
36.162,36.687,35.79,36.518,354253
36.473,36.668,35.69,35.69,342516
36.01,36.804,35.923,36.609,542944
36.677,37.898,36.677,37.543,254465
37.514,37.7,37.257,37.615,176195
37.452,37.748,37.319,37.551,226655
37.461,38.14,37.142,37.551,257115
37.65,38.416,36.823,38.379,224722
38.512,38.639,38.032,38.158,199743
38.148,39.377,38.06,39.207,343447
39.43,39.858,39.014,39.822,576874
39.661,40.365,39.572,40.106,244661
40.089,40.348,39.021,39.216,254110
38.931,39.616,38.148,39.054,184296
39.136,39.278,38.459,38.85,372884
38.987,39.644,38.8,38.977,499197
38.672,40.704,38.361,40.508,506345
40.605,42.937,40.454,42.732,602559
42.742,43.09,42.288,42.306,215544
42.074,42.59,40.855,40.96,198647
41.362,41.362,40.303,40.696,224683
41.139,41.573,40.704,41.3,355748
41.505,41.913,40.569,40.63,403142
40.96,42.314,40.766,41.888,690591
41.139,42.136,40.419,40.713,534160
40.419,41.103,39.528,40.017,311102
39.626,43.621,36.092,38.426,565703
38.271,38.8,36.706,36.865,469679
38.904,38.931,37.461,38.299,493909
37.767,40.115,37.767,39.377,239278
39.518,40.951,39.518,40.79,213474
40.544,41.282,40.358,40.544,222298
40.213,40.311,39.091,39.545,199323
39.705,39.983,37.953,39.183,229106
39.607,39.75,38.271,38.388,231861
38.166,39.234,37.589,38.14,240138
36.855,37.062,35.29,35.29,472567
34.496,35.745,34.496,35.69,445016
35.548,36.509,35.46,35.69,189494
34.954,35.753,34.337,35.645,360962
35.807,37.514,35.557,36.34,487611
37.177,37.837,36.847,37.757,179506
37.598,38.112,36.813,37.043,153949
36.658,37.631,36.055,36.055,222146
36.499,36.75,35.539,36.499,282179
36.954,37.264,36.261,36.92,188916
36.162,36.723,35.113,35.281,256247
35.353,35.557,34.177,34.25,307742
34.462,34.918,33.075,34.009,523460
34.142,34.657,31.728,32.061,1095785
32.425,33.767,32.274,33.752,613795
33.447,34.899,33.339,34.8,414009
35.281,36.207,34.97,35.69,375641
35.824,36.992,35.726,36.855,302708
36.609,36.769,35.877,36.055,301519
36.306,36.404,35.307,35.645,340236
35.69,36.207,35.53,36.083,270092
36.687,36.911,35.424,35.698,141171
35.717,36.243,34.791,34.87,332303
34.74,35.04,34.089,34.702,371933
34.408,34.994,34.186,34.436,491406
34.605,35.183,34.337,34.845,1120034
34.836,34.889,33.99,34,212619
33.423,33.423,32.041,32.332,461888
32.247,32.307,30.864,31.076,471876
31.018,31.364,29.835,31.224,390465
31.428,31.428,30.135,30.633,218996
31.258,31.622,29.826,30.161,448263
30.189,31.196,30.091,31.169,297284
31.532,32.229,31.497,32.119,464609
32.146,32.601,32.061,32.567,158135
32.538,32.825,31.709,32.182,392379
32.547,33.538,32.441,33.386,231023
33.18,33.545,32.691,32.974,170587
32.938,33.277,32.003,33.18,275643
32.861,33.075,31.028,31.054,488498
31.064,31.346,30.218,31.018,248938
30.732,31.81,30.395,31.709,167053
32.003,32.342,31.045,31.266,322526
31.7,32.691,31.7,32.593,347325
32.425,34.845,32.087,34.836,710859
35.049,36.162,35.049,35.763,594424
36.063,36.162,35.183,35.415,374538
35.495,35.904,34.223,34.374,245552
34.782,34.97,33.464,33.866,216193
33.277,34.097,32.947,33.725,255082
34.383,34.588,34.026,34.25,573073
33.99,34.391,33.313,33.423,295635
33.51,34.142,33.5,33.99,305700
33.661,33.946,33.142,33.348,278969
32.805,33.18,32.051,32.683,332760
33.012,33.528,32.718,33.519,349561
33.091,33.413,32.21,32.885,322118
32.051,32.137,30.85,31.018,566235
30.555,30.961,30.269,30.349,969268
30.152,30.482,29.853,30.144,326420
29.896,30.901,29.787,30.545,530399
31.038,31.773,30.783,31.514,320263
31.49,32.342,31.159,31.755,275161
31.56,31.596,30.732,30.766,386631
30.456,31.072,30.199,31,253719
31.178,31.482,30.152,30.261,266670
29.751,30.012,28.926,29.299,706464
28.996,29.743,28.818,29.683,373790
29.826,30.386,29.487,29.565,371033
29.937,30.662,29.316,30.624,352121
30.413,30.715,29.692,29.733,275786
29.619,30.107,29.137,29.406,257446
29.947,30.803,29.761,30.758,322942
30.572,32.022,30.572,31.827,303652
32.397,33.126,32.103,32.416,390455
32.299,32.299,31.169,31.275,216006
31.381,31.96,31.231,31.356,223549
31.908,32.128,31.214,31.56,255984
31.622,32.146,31.381,31.925,204467
32.323,32.974,32.164,32.796,200562
32.796,33.208,32.494,32.718,150063
32.674,32.871,32.07,32.637,253294
32.656,32.718,32.094,32.256,200483
32.416,32.529,31.7,32.441,265853
32.477,33.743,32.2,33.608,352080
33.303,33.902,32.974,33.117,233610
32.699,33.189,31.482,32.256,542441
31.883,32.843,30.616,31.514,805868
32.032,33.067,31.327,33.057,726938
32.983,33.348,32.618,33.199,447351
33.386,33.752,32.513,33.67,355721
33.447,33.902,33.189,33.473,351076
33.829,34.168,32.885,33.405,334063
33.661,34.496,33.464,34.436,2046327
34.276,34.693,33.839,34.223,390121
34.711,35.923,34.623,35.441,433521
35.468,35.619,34.909,35.139,359258
35.29,35.396,34.615,34.994,258119
35.049,36.207,34.8,35.95,245244
36.019,36.457,35.698,36.002,149657
35.978,36.073,35.317,35.736,120598
36.029,36.422,35.557,36.083,225858
36.019,36.11,34.853,35.264,690043
35.672,35.672,34.791,34.97,537689
35.094,35.246,34.648,35.21,324615
34.543,35.513,34.462,34.759,364411
34.853,35.317,34.648,35.013,451027
35.307,35.79,34.186,34.88,453304
34.994,35.353,34.87,35.264,168366
35.593,36.422,35.406,36.12,307720
36.055,37.062,35.986,36.465,489817
36.1,36.49,35.672,36.465,329094
36.795,37.089,36.1,36.358,448075
36.294,36.619,36.006,36.106,241206
36.395,36.804,35.486,35.904,199685
36.413,36.518,35.932,36.207,237521
36.349,36.556,35.79,36.413,205224
37.264,38.175,37.142,38.093,399986
38.148,38.772,37.971,38.193,177963
37.989,38.264,37.47,37.943,211593
38.023,38.202,36.715,37.053,197310
37.104,38.443,36.769,38.379,334634
37.829,39.287,37.7,39.192,436223
38.735,39.165,38.557,38.827,346580
39.005,39.644,38.895,39.145,323724
38.753,39.234,37.497,37.811,323971
37.888,38.772,37.694,38.352,161351
38.959,39.937,38.959,39.501,341037
39.404,40.488,38.922,40.401,368433
40.178,40.696,40.089,40.621,412843
39.983,40.401,39.803,40.358,385133
40.722,41.862,40.722,41.798,427569
41.354,41.761,41.354,41.388,122654
41.051,41.549,40.91,41.157,518788
40.544,40.766,40.162,40.311,694640
41.183,42.332,41.183,41.913,670802
42.126,42.368,41.719,42.288,318238
41.932,42.688,41.674,42.546,323126
42.562,44.023,42.512,43.705,1246028
43.258,46.25,43.151,45.136,1098419
45.288,46.739,45.226,45.635,610928
46.143,46.836,46.028,46.642,459329
46.723,47.692,46.516,47.569,248732
47.796,48.102,47.015,47.07,393740
47.06,47.21,46.375,46.658,435036
46.632,47.14,46.143,46.437,559598
46.293,47.088,46.293,46.739,346824
46.747,47.61,46.703,47.408,297615
47.441,47.934,47.309,47.362,653038
